id,1836,1837,1838,1839,1840,1841,1842,1843,1844,1845,1846,1847,1848,1849,1850,1851,1852,1853,1854,1855,1856,1857,1858,1859,1860,1861,1862,1863,1864,1865,1866,1867,1868,1869,1870,1871,1872,1873,1874,1875,1876,1877,1878,1879,1880,1881,1882,1883,1884,1885,1886,1887,1888,1889,1890,1891,1892,1893,1894,1895,1896,1897,1898,1899
98,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.37805978443e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.18626438904e-05,2.76669864684e-05,4.2439281862e-05,3.52187775256e-05,7.33631382178e-05,6.22933472041e-05,4.51364014424e-05,6.60319264386e-05,0.000103244189493,5.0775665768e-05,9.09212807459e-05,9.82646262524e-05,4.46924692213e-05,7.72442065122e-05
99,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.70285751801e-06,3.40999434305e-07,0.00111065975129,2.4148814949e-06,4.24544587296e-07,1.51650062096e-06,2.76574602012e-05,6.1050454954e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
100,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
101,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.2270888901e-05,2.76954100893e-05,3.06449782356e-05,8.77130455001e-05,1.75779698302e-05,2.41151080617e-05,0.000111098997483,1.88882481914e-05,2.10063228381e-05,7.66071972817e-05,4.82334299653e-05,3.37756423979e-05,3.04579244454e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
102,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.60950940411e-05,3.83892120142e-05,8.47558704108e-05,2.50799453364e-05,4.5909638287e-05,8.12457102282e-05,3.44103343203e-05,3.25057919339e-05,6.60326133139e-05,6.15985723356e-05,4.31766929531e-05,0.000130223194452,5.93860382382e-05,0.000105115857778,6.17673740991e-05,5.94067717569e-05,4.21972762537e-05
103,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.67584705194e-07,8.20654225549e-07,0.000180651640488,0.000141152526794,2.9982777602e-07,1.57720672268e-05,0.000180115284333,1.09801119437e-06,1.39120430617e-06,1.44107709406e-06,4.78714964903e-07,5.37532555202e-05,6.77946339614e-05,5.18330663602e-05,0.0,0.0,1.77592665656e-05,1.66412826052e-06,3.12081133934e-05,7.19664941685e-05,1.63262456757e-05,1.60240584269e-06,6.99801264397e-05,1.37469151599e-05,0.000252521461938,2.33700645719e-05,2.64773915713e-05,0.000443465665834,5.6633599681e-05,8.70313213005e-06,0.0,0.0,4.2431429115e-05,9.85289782881e-05,5.5550399798e-05,6.73797349331e-07,0.0,1.58269029213e-07,4.47281748459e-05,0.0,2.29590528243e-05,0.0,0.0,0.0,0.0,0.0,0.0,2.47071611985e-05,3.67429946192e-05,3.41939260645e-07,0.0,0.000156032993193,0.0,5.7142687964e-05
104,5.36555973037e-06,5.58309211635e-06,4.27190560293e-06,1.10863979062e-05,2.45155791941e-05,1.43650111357e-05,1.74801270138e-05,1.00479043826e-05,1.77867652971e-05,1.48352072478e-05,2.2300528247e-05,2.26370972161e-05,4.31787881181e-05,1.70548487297e-05,4.74881066265e-05,3.6775769898e-05,3.55276902352e-05,1.12723162278e-05,3.20491702977e-05,5.85460872855e-06,2.64005405372e-05,1.9034438895e-05,1.52233925053e-05,0.000676208434168,2.00684810923e-05,1.63031618389e-05,3.47165581724e-05,4.93445777101e-05,3.04281757109e-05,6.61097297024e-05,3.3830466326e-05,1.45603662059e-05,2.05636169029e-05,2.33611185391e-05,1.34096901544e-05,2.65744236185e-05,2.38283224981e-05,5.81760238179e-05,2.91980043853e-05,4.11333256951e-05,2.24057281473e-05,3.19891672642e-05,4.64454858417e-05,2.44061738383e-05,4.31846612505e-05,4.99689516589e-05,6.75127969397e-05,3.11758357972e-05,4.05696995948e-05,4.66592180291e-05,5.36748898174e-05,4.64109262878e-05,4.25557794489e-05,3.33672724222e-05,3.81264238493e-05,7.7105810261e-05,7.50764554171e-05,0.000351260338313,5.22263388013e-05,7.14285620937e-05,3.50345777717e-05,7.61826204371e-05,5.13892241238e-05,3.98258796732e-05
105,0.0,4.75990789798e-06,9.44025641407e-06,7.81241238292e-05,5.84416876296e-05,4.51654192042e-05,3.18781403994e-05,3.18227507156e-05,3.33232244852e-05,2.57466792248e-05,1.48755461574e-05,2.61199559336e-05,1.80521423288e-05,1.32182763251e-05,1.89092239538e-05,1.17423737869e-05,1.67523577106e-05,1.51761804817e-05,2.11572284279e-05,1.25765812273e-05,2.47302899809e-05,1.66061029459e-05,1.94661522709e-05,1.63737336831e-05,2.72624058183e-05,2.69067657244e-05,1.98950554763e-05,2.33423520577e-05,8.48567629425e-05,2.64205516919e-05,1.99369925013e-05,1.76233190009e-05,2.93504503203e-05,3.0014005372e-05,1.565883033e-05,1.74624739395e-05,2.1256169033e-05,3.36841560212e-05,2.14956063991e-05,3.20737682738e-05,2.85001044764e-05,2.48106058277e-05,1.74755827113e-05,1.88730511483e-05,2.50897312459e-05,4.18657847217e-05,2.02941226679e-05,3.22047119212e-05,4.21165443334e-05,5.00360195793e-05,3.50604704504e-05,3.1593597633e-05,0.000114098460413,9.83153444566e-05,5.32677225923e-05,3.12095306543e-05,4.36741680304e-05,4.09000299683e-05,3.68416357314e-05,5.79024226753e-05,6.68710138707e-05,3.15455850739e-05,2.68701100071e-05,6.4185663812e-05
106,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.74555765292e-05,1.87563088191e-05,1.82566676295e-05,2.11328318912e-05,1.57414452555e-05,2.98255874735e-05,2.83002063556e-05,1.85983614918e-05,1.60719366753e-05,1.49508325863e-05,1.904144003e-05,1.82744788633e-05,5.71118617094e-05,2.12022274354e-05,1.48930482108e-05,2.05965692419e-05,6.91607735543e-06,1.08368896122e-05,1.84414674026e-05,6.13437034929e-06,9.32191140503e-06,2.60552551776e-05,2.06167079844e-05,2.14981788255e-05
107,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.63798589109e-05,6.64533768921e-05,2.07108724334e-05,2.94948525322e-05,2.2277170123e-05,3.00062933004e-05,4.00771949125e-05,6.69782382542e-05,2.28810300324e-05,7.77389928783e-05,3.66344605831e-05,3.27615150098e-05,4.57009384845e-05,3.34221955516e-05,3.26365779208e-05,3.37386989267e-05,2.46971714334e-05,4.58528250587e-05,2.09681192227e-05,7.02439984493e-05,3.05994664398e-05,2.66682700707e-05,6.0145751013e-05,6.66975209304e-05,3.86028684153e-05,6.96237503648e-05,4.3454196713e-05,2.2136964969e-05,1.87247143341e-05,2.23232039201e-05,4.28783960227e-05,4.73585332695e-05,3.75814819114e-05,7.15942420776e-05,2.31513610686e-05,5.46288787955e-05,4.26906289027e-05,7.40964974077e-05,5.80379810569e-05,9.88299151738e-05,0.000114656935861,5.35522400122e-05,6.85372719758e-05,3.40620051024e-05,0.000139182074784,4.36776982644e-05,6.31628184118e-05,6.93431122028e-05,9.73665400467e-05,7.86688928097e-05,6.6144194196e-05,9.16655526169e-05,7.62937536716e-05,7.67499332764e-05,5.16785136632e-05
108,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.3474833986e-05,2.21246951748e-05,0.000109862180782,3.95771392838e-05,1.39099597526e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
109,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.06170548609e-05,4.48490194089e-05,5.48060704285e-05,8.90308259609e-05,4.1252029265e-05,3.65384719041e-05,4.27566123115e-05,4.95677526591e-05,4.54941857797e-05,0.000116239881621,5.22483947657e-05,4.95356970764e-05
110,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.64407003089e-05,2.47816797816e-05,2.653927087e-05,3.02738249506e-05,8.30314634051e-05,4.33123275773e-05,4.47585059045e-05,4.50423450987e-05,1.22104951195e-05,3.20795046592e-05,2.6967385358e-05,3.15483666845e-05,2.35419708717e-05,2.74986467054e-05,1.30813918403e-05,1.91089115496e-05,2.52540383099e-05,3.06919105705e-05,1.54799500202e-05,2.37840828671e-05,1.41584265139e-05,1.95800541184e-05,4.37976114841e-05,2.49197975832e-05,3.38872742318e-05,2.97279119334e-05,1.92726321947e-05,4.3836986693e-05,2.52252170151e-05,2.81728504882e-05,1.49921228758e-05,7.12644556863e-06,2.03182503718e-05,1.55490786895e-05,4.07588072122e-05,1.16797688466e-05,1.5377561291e-05,2.20477798837e-05,3.51520794821e-05,9.23343633684e-06,2.14665474098e-05,1.16382201513e-05,1.46676172254e-05,1.94353308429e-05,4.15868993985e-05,2.97735342729e-05,4.97797326033e-05,2.35638969031e-05,2.17159208278e-05,1.87436998227e-05,2.78714856775e-05,2.42407353953e-05,3.20714700682e-05,0.0,0.0,0.0
111,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.36224792199e-05,5.49630323342e-05,3.87791791339e-05,2.72632139716e-05,2.08750727026e-05,3.07294268604e-05,5.76809756368e-05,4.94529486084e-05,4.72004667544e-05,5.18588585581e-05,2.74727578943e-05,5.5484916931e-05,6.0162258194e-05,5.32056219886e-05,6.77112397458e-05,8.44705241902e-05,3.60686808774e-05,4.65604424973e-05
112,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.57834145946e-05,2.53934606406e-05,3.59298773043e-05,3.27365803991e-05,0.0,3.93759557899e-05,4.39234844185e-05,3.46546252011e-05,2.3817664751e-05,4.03709674531e-05,4.04558017752e-05,2.88983194593e-05
113,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.8953600681e-05,5.30597893572e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
114,3.09211953321e-05,1.51572438407e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
115,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.80045542791e-05,6.21132583103e-05,0.0,4.92695531254e-05,3.77707735906e-05,4.44354651097e-05,5.40013983227e-05,5.79666174776e-05
116,1.47000748728e-05,3.31172282137e-05,3.39050181784e-05,3.25923931595e-05,1.57889037214e-05,1.2417213142e-05,4.87233437688e-06,4.11598624359e-06,1.76174435823e-05,1.35576873765e-05,1.97517458691e-05,9.4706839795e-06,4.43367718766e-05,1.80575909126e-05,4.99884173678e-05,0.0,0.0,0.0,0.0,0.0,3.11310400658e-05,0.0,1.57718912944e-05,3.8629010764e-05,0.0,0.0,0.0,0.0,0.0,6.73310398461e-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.27731775069e-05,3.61532670612e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
117,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.21921712788e-06,4.18810595512e-05,4.71444261117e-05,3.94764079997e-05,5.200926728e-05,3.4794886946e-05,7.20215214141e-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
118,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.88006098325e-05,0.0,1.56343088743e-05,1.55733830292e-05,3.49761923451e-05,3.42276161408e-05,0.000375774078019,8.23032990227e-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
119,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.43978839221e-05,4.96956380648e-05,3.87913488826e-05,3.61696231961e-05,3.15346347114e-05,4.6640665432e-05,1.76451184038e-05,2.8310648973e-05,5.75611985911e-05,4.90228502331e-05,5.24878596512e-05,4.29114529097e-05,7.64605551219e-05,3.8934453732e-05
120,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.79377513305e-05,2.76143470925e-05,3.45864909199e-05,1.52241072021e-05,1.04942594417e-05,3.57582122805e-05,1.85292712985e-08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
121,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.24584872908e-05,6.72387565314e-05,4.616032742e-05,2.91135350761e-05,0.000102868283005,0.0,0.0,0.0,0.0,0.0
122,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.75542914185e-07,7.35772138625e-06,6.78917660172e-06,5.06306034017e-06,0.0,0.0,3.35996895956e-06,1.43270747287e-05,4.28705394936e-06,2.39648228164e-05,1.85835869428e-05,3.12316417415e-05,1.25938143373e-05,2.12417148002e-05,1.08963125092e-05,2.59091054933e-05,2.28231183905e-05,2.84744598349e-05,3.29205674116e-05,2.81319297856e-05,3.03110872133e-05,5.58422764477e-05,3.75944697871e-05,3.85273479475e-05,4.82739488527e-05,4.7222395395e-05
123,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.000170916657264,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
124,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.000252764610008,5.2919783518e-05,5.70488869945e-05,5.54967420027e-05,9.28453338947e-08,1.36003755363e-06,2.09698312679e-05,0.0,1.07433233391e-05,2.03879272197e-06,0.0,2.11479207571e-06,3.03544793661e-05,0.0,0.0,0.0,3.89522807998e-06,8.64536980255e-06,5.83673850848e-06,5.9473453886e-05
125,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.95738640643e-06,8.12037129032e-06,2.55618582236e-06,1.56497078918e-05,2.59715378727e-05,1.38995721307e-05,1.62751710675e-05
126,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.14321945964e-05,4.71991887035e-05,6.13639564827e-05,5.84833407525e-05,6.84971920255e-05
127,1.95229758167e-05,1.7154911809e-05,2.39052494662e-05,2.77710668273e-05,3.78602371192e-05,2.58045439876e-05,2.02661899034e-05,3.35686976111e-05,5.2828010032e-05,1.93500068789e-05,2.52270779554e-05,1.74166664102e-05,2.76330297191e-05,1.40026608901e-05,2.21487863899e-05,1.80562338578e-05,1.88803698583e-05,2.31872512423e-05,1.45981408514e-05,8.69289707731e-06,2.38181693838e-05,1.30548768153e-05,1.65674890115e-05,2.04295969092e-05,4.15993283121e-05,4.26409650983e-05,8.96979656972e-05,2.03575333857e-05,3.66872804186e-05,1.36844024264e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.27517616968e-05,0.0,0.0,0.0,3.22080003993e-07,0.0,0.0
128,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.53194435682e-05,1.33708034393e-05,2.54345725986e-05,1.39219687017e-05,1.27923825922e-05,0.0,1.91281880668e-05,1.3722700693e-05,1.72287368962e-05,1.14616456999e-05,5.07504495749e-05,4.37785959905e-05,4.5402881537e-05,3.7321553677e-05,3.16537951223e-05,3.3002379219e-05,3.41775764073e-05,4.84019602614e-05,5.00900521219e-05,0.000105206660356,4.56475833738e-05,3.56759395671e-05,5.16061879519e-05,2.20833648128e-05
129,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.08646905646e-06,2.53310666752e-05,3.42075380834e-05,4.1698727939e-05,4.0272522556e-05,3.85149265506e-05,3.09496771756e-05,2.71692982738e-05,1.85731279861e-05,0.0,1.98439954697e-05,1.96267637296e-05,4.74490640968e-05,0.0,4.36037169585e-05,7.86823960732e-05,0.0
130,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
131,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.00680894541e-06,7.87078856457e-08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
132,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.51409037692e-05,2.86174664817e-05,8.54791507814e-05,3.11228727654e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0
133,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.80729334582e-06,2.77374521545e-05,1.86879331523e-06,3.06463378117e-05,3.17423539067e-05,2.7190724889e-05,3.1428403364e-05,2.06276466362e-05,2.62776166749e-05,3.54989144735e-05,3.74528664875e-05,4.32777879139e-05,2.80763946509e-05
134,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.81324969273e-05,2.69738778827e-05,2.79157151913e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
135,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.000155711228231,4.99547063551e-05,1.55534060877e-05,3.00215871911e-05,2.72980775688e-05,6.97655188918e-05,4.39334251652e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
